stop_id,stop_code,stop_lat,stop_lon
FAIWHIS,7587,39.942915,-82.954311
WILFISN,7588,39.96659,-83.094896
WILFISS,7589,39.966812,-83.095275
WESJONN,7591,40.073416,-82.928549
HIGMOLS,7592,39.935318,-82.996142
HIGHANN,7593,39.936755,-82.995956
E11HIGW,7594,39.994844,-83.006911
11T4THW,7596,39.994487,-82.999561
HAGVANN,7597,39.936772,-83.07454
HAGVANS,7598,39.936808,-83.074753
HAGROSN,7599,39.934647,-83.075148
HAGROSS,7600,39.934683,-83.07536
HAGBRIN,7601,39.931138,-83.076152
HAGBRIS,7602,39.93103,-83.076459
BRIBINW,7603,39.931799,-83.081148
COULIVS,7604,39.94547,-82.897034
GENBRIN,7605,39.923176,-82.829279
COULIVN1,7607,39.944015,-82.896939
COUKIRN,7609,39.941489,-82.897162
TAYCLIN,7610,39.971398,-82.961281
COUKIRS,7612,39.941061,-82.89741
TAYCLIS,7613,39.971264,-82.961505
COUROSN,7614,39.93783,-82.897491
TAYGREN,7615,39.974335,-82.961037
GENBRIS,7616,39.923069,-82.829444
COUROSS,7617,39.93858,-82.897633
TAYMTVS,7618,39.974317,-82.961249
GENCENS,7619,39.919989,-82.825704
GENCENN,7620,39.920096,-82.825538
TAYMARS,7623,39.977628,-82.961018
MCNCHEN,7625,39.959127,-82.837966
MCNEFFS,7626,39.959431,-82.838155
MCNOLDN,7627,39.963456,-82.837587
MCNOLDS,7628,39.963875,-82.837752
HAMELMN,7629,39.865785,-82.885094
MCNBASN,7630,39.966374,-82.837314
HAMELMS,7631,39.865552,-82.88533
MCNWINS,7632,39.966374,-82.837527
MCNBILLN,7633,39.969266,-82.837018
MCNWHIS,7634,39.969266,-82.83723
MCNKNIN,7635,39.972898,-82.836698
MCNWHI1,7636,39.972898,-82.83691
MCNGANN,7637,39.97745,-82.836306
FORNORS,7638,40.08325,-82.945795
TAYGAHN,7639,39.990311,-82.841441
TAYGAHS,7640,39.990401,-82.84163
CLATAYE,7641,39.9924,-82.840176
CLASCIE,7642,39.992606,-82.844134
CLASCIW,7643,39.992766,-82.844134
790SCIN,7644,39.996488,-82.843247
791SCIS,7645,39.996631,-82.843448
SCITECN,7646,39.999362,-82.843128
SCITECS,7647,39.999362,-82.843341
GRASHAW,7648,40.018409,-82.866668
GRALINW,7649,40.018659,-82.872886
GRALINE,7650,40.018498,-82.872886
GRASHIE,7651,40.018685,-82.877436
HAMLOWN,7652,39.860269,-82.8856
HAMLOWS,7653,39.860269,-82.885812
GRASHIW,7654,40.018846,-82.877436
US6OLDW,7655,40.018934,-82.882543
US6OLDE,7656,40.018755,-82.883914
NSTAGLN,7657,40.019424,-82.890474
BRIPKYN,7658,40.070438,-83.137153
NSTDUNN,7659,40.022726,-82.890203
NSTCHAN,7660,40.026787,-82.88985
NSTMCCN,7661,40.029572,-82.889603
STYMCCN,7662,40.032981,-82.889309
BRIPKYS,7663,40.070402,-83.137366
BRITUTS,7664,40.067652,-83.137687
555BRPKN,7665,40.067555,-83.137296
STYMCCS,7666,40.032749,-82.889533
STYWOON,7667,40.037533,-82.888909
STYWOOS,7668,40.03789,-82.889086
STYFORN,7669,40.040728,-82.888591
STYFORS,7670,40.041148,-82.888756
STYRIDN,7672,40.044129,-82.888237
STYSANS,7673,40.04354,-82.888509
BRICARN,7676,40.058623,-83.136351
STYWENS,7677,40.046993,-82.890816
5677ALE,7678,39.929158,-82.838649
SAWSBS,7679,40.114337,-83.090736
SAWSBN,7680,40.113953,-83.090475
SAWSNOS,7681,40.105366,-83.091335
SAWSNON,7682,40.104286,-83.090976
SAWFEDN,7683,40.102224,-83.091005
SAWVILLS,7684,40.101402,-83.091417
SAWSAWN,7685,40.09993,-83.091081
SAWBANS,7686,40.099814,-83.091495
DUBSAWW,7687,40.097883,-83.092873
BRICARS,7688,40.057614,-83.136265
HAMHOMS,7689,39.875137,-82.884543
BRIFARN,7690,40.05526,-83.135321
DUBDUBW,7691,40.098861,-83.094923
HAMHOMN,7692,39.875405,-82.884012
BRIFARS,7693,40.054787,-83.13539
DUBDUBE,7694,40.098433,-83.094685
HAMFOUS,7695,39.869256,-82.884978
DUBSHAW,7696,40.099491,-83.101871
BRIDAVS,7697,40.050309,-83.134191
DUBSHAE,7698,40.099102,-83.099574
BRIDAVN,7699,40.050363,-83.133848
BRIANSS,7700,40.042184,-83.13137
DUBDALW,7701,40.099669,-83.106877
BRIANSN,7702,40.042033,-83.130979
DUBDALE,7703,40.099419,-83.106959
BRIALLS,7704,40.03632,-83.131265
BRINHIW,7705,40.099665,-83.113492
BRIALLN,7706,40.036758,-83.130912
BRICEMN,7707,40.032742,-83.131133
DUBHAYN,7708,40.067597,-83.112517
80WBRIW,7711,40.0993,-83.117088
181WBRE,7712,40.099157,-83.117253
HILLTANS,7713,39.991675,-83.15207
BRICORE,7714,40.099115,-83.120342
HILLTANN,7715,39.991408,-83.151797
177HILLN,7716,39.987581,-83.151156
BRISHAW,7717,40.099275,-83.120887
178HILLS,7718,39.988276,-83.151478
161BEEE1,7719,40.086548,-82.964232
HILWESN,7720,39.985154,-83.150744
HILWESS,7721,39.985136,-83.150957
HILRENS,7722,39.981593,-83.150966
161MAPE1,7723,40.086355,-82.960032
HILRENN,7724,39.981602,-83.1506
161MAPW1,7725,40.086676,-82.960635
HILFEDS,7726,39.972384,-83.15002
HILFEDN,7727,39.972777,-83.149856
HILSUMS,7728,39.966554,-83.147091
HILSUMN,7729,39.966554,-83.146878
HILMANS,7730,39.963154,-83.146735
HILMANN,7731,39.963155,-83.146522
HENKNIE,7733,40.052375,-83.042173
HILGLES,7734,39.95889,-83.145962
HENKNIW,7735,40.052661,-83.04209
HILBEAN,7736,39.955169,-83.145593
HILBEAS,7737,39.955204,-83.145806
HENKENW,7738,40.05322,-83.050263
HENKENE,7740,40.052935,-83.049932
WESWPRS,7742,39.950409,-83.146968
WESWPRN,7743,39.950374,-83.146755
HENWINW,7744,40.053423,-83.057525
WESRUSN,7745,39.948535,-83.147031
WESRUSS,7746,39.948481,-83.147243
HENWINE,7747,40.053137,-83.057571
WESMIDN,7748,39.946858,-83.146611
WESMIDS,7749,39.946893,-83.146824
HENLARW,7750,40.053558,-83.062504
SULWESE1,7752,39.944456,-83.147168
HENLARE,7753,40.053265,-83.061935
SULNORW,7754,39.943735,-83.142112
HENREEE,7755,40.053801,-83.066809
SULNORE,7756,39.94346,-83.141532
HENREEW,7758,40.054024,-83.066857
161PARE1,7759,40.085912,-82.956292
161KARW,7760,40.087324,-82.975638
HENGETW1,7761,40.056166,-83.07241
161KARE,7762,40.086994,-82.975046
SULMURE,7763,39.940797,-83.12668
HENDIEW1,7764,40.057215,-83.075097
HENDIEE,7765,40.057063,-83.07518
COLGROS,7766,39.855459,-82.886188
COLGRON,7767,39.85603,-82.885929
COLMAIS,7769,39.851987,-82.886517
MORWESW1,7770,40.058881,-82.936743
WESWALN1,7772,40.06205,-82.934937
WESFRES1,7774,40.069247,-82.92987
WESVALS1,7777,40.065336,-82.932752
HUDJOYW,7781,40.013524,-82.961906
BRIBINE,7782,39.93155,-83.08064
HUDJOYE,7783,40.01338,-82.962355
HUDCLEW,7784,40.013777,-82.967899
HUDCLEE,7785,40.013608,-82.96765
HUDDREW,7786,40.013988,-82.972698
BRIBRIW,7787,39.93288,-83.085697
HUDDREE,7788,40.013809,-82.972296
BRIBIRE,7789,39.932524,-83.084952
HUDONTW,7790,40.014189,-82.977414
HUDONTE,7791,40.014002,-82.976693
DEMSHON,7792,39.929703,-83.090196
HUDMCGE,7793,40.014274,-82.981752
WESJONS,7794,40.073362,-82.928762
WESJOHN,7796,40.077655,-82.928446
CLIMCCW,7797,39.928437,-83.09469
WESMINS,7798,40.077218,-82.928659
CLIMCCE,7799,39.928294,-83.094831
CLIWEDW,7800,39.928904,-83.097537
CLIWEDE,7801,39.928752,-83.097631
161AMBW,7802,40.087568,-82.981341
CLIHOLW,7803,39.930322,-83.10296
CLIHOLE,7804,39.930161,-83.103007
161SATE,7805,40.087256,-82.980891
CLISAVW,7806,39.931207,-83.106883
CLISAVE,7807,39.931046,-83.106953
CLIBIGW,7808,39.931967,-83.110557
SUNPATN,7809,40.042525,-82.92949
SUNPATS,7810,40.042561,-82.929703
161TAME1,7811,40.086749,-82.969059
CLIBIGE,7812,39.931824,-83.110662
SUNMCUN,7813,40.03441,-82.932592
NORSERE,7814,40.08357,-82.948481
SUNCASN,7815,40.027011,-82.933353
MCNBROS,7816,39.979743,-82.836329
SUNAGLS,7817,40.027046,-82.933566
CLIGEON,7818,39.932752,-83.115388
SUNSUNN,7819,40.013507,-82.934261
FORNORN,7820,40.083268,-82.94557
GEOKRIW,7821,39.918332,-83.135639
SUNSUNS,7822,40.013507,-82.934474
MOCWOOW,7823,40.011781,-82.953572
GEOKRIE,7824,39.918334,-83.134837
GEOLONW,7825,39.916834,-83.138974
SULMURW,7826,39.940958,-83.126634
GEOLONE,7827,39.917229,-83.13776
161SHAW,7828,40.087088,-82.969947
SULINDE,7829,39.939386,-83.118599
GEONORE,7830,39.915521,-83.143714
SULINDW,7831,39.939652,-83.11912
PARMOCS,7832,40.012001,-82.956704
MOCPARW,7833,40.011904,-82.956148
GEONORW,7834,39.915083,-83.143842
NORCHAS,7835,39.919215,-83.144118
NORBRON1,7836,39.919295,-83.143905
NORKENS,7837,39.921812,-83.144163
NORKENN,7838,39.921964,-83.143951
NORAPPN,7839,39.926953,-83.143994
NORBAYS,7840,39.926881,-83.144207
NORLINN,7841,39.928675,-83.144013
NORLINS,7842,39.928603,-83.144225
NORHALN,7843,39.930638,-83.144257
NORHALS,7844,39.930504,-83.144433
NORWESN,7845,39.933734,-83.144777
NORCHES,7846,39.933314,-83.145023
NORWESN1,7847,39.936708,-83.143891
NORCLAS,7848,39.936207,-83.144255
NORBRAN,7849,39.939753,-83.14297
NORFLOS,7850,39.939806,-83.143183
NORSULN,7851,39.943138,-83.141944
NORSULS,7852,39.943798,-83.141959
NOROWEN,7853,39.946174,-83.141082
NOROWES,7854,39.946174,-83.141307
NORPALN,7855,39.949746,-83.139974
NORPALS,7856,39.949085,-83.140432
NORGRES1,7857,39.950809,-83.139825
KINOLEW1,7858,39.990835,-83.022948
KINOLEE1,7859,39.990711,-83.022901
CHALEOS,7866,39.978506,-82.968261
161BEEW1,7869,40.086869,-82.964954
161SPRW1,7870,40.086304,-82.956731
161CLEW,7872,40.085255,-82.951453
BOBBELN,7873,39.980752,-83.028644
BOBBELS,7874,39.980716,-83.028856
BOBBURN,7875,39.976853,-83.027571
BOBBURS,7876,39.975032,-83.027662
TRELANS1,7877,40.02059,-83.06162
TREINCS,7878,40.017551,-83.064318
TRENORS,7879,40.012269,-83.068936
2100TRS,7880,40.013636,-83.067747
MEIPOLN,7882,40.150499,-82.923907
GATTOYS,7884,39.851837,-82.930043
TOYGATW,7885,39.85222,-82.931128
AMAZONS,7886,39.8461,-82.928705
TOYALUW,7887,39.85244,-82.937615
TOYALUE,7888,39.85227,-82.937437
PORROHS,7889,39.841782,-82.924563
POLPOLE,7892,40.147417,-82.92889
POLPOLW,7893,40.147765,-82.928535
POLSTAE,7894,40.147205,-82.924449
STAPOLN,7895,40.147732,-82.923218
GRECENE,7896,39.973919,-82.956158
GRECLIE,7897,39.971406,-82.949929
318AGL,7898,40.02083,-82.924623
STEWORN,7901,40.055003,-82.90967
STEWORS,7902,40.054378,-82.909693
STEMORN1,7903,40.058117,-82.910228
STEMORS1,7904,40.057001,-82.910712
HARHEAE,7905,40.117678,-83.08419
STAHARN,7906,40.117943,-83.080344
SUMSUTW,7908,40.121259,-83.083254
SUMSAWW,7909,40.120782,-83.085466
SUM2555W,7910,40.121535,-83.088297
ALU1755N,7911,39.931017,-82.943352
NORCLEE1,7913,40.081774,-82.950821
NORCLEW1,7914,40.081952,-82.951165
MOREASW,7915,40.057973,-82.914899
MOREASE,7916,40.05758,-82.913905
MORMORE1,7917,40.057757,-82.91769
5139PARE,7919,40.079049,-83.125404
5054PARW,7920,40.07921,-83.125546
1333FIEN,7921,39.990782,-82.99159
1333FIES,7922,39.990791,-82.991803
CHATORS,7923,39.976114,-82.968434
CHAMARN,7924,39.978354,-82.968107
KIMKIMW,7926,39.92616,-82.883886
KIMSEVW,7927,39.926222,-82.886601
KIMPETW,7928,39.924605,-82.890272
KIMCANW,7929,39.923177,-82.893128
HAMREIN,7930,39.906829,-82.881307
HAMEASN1,7931,39.913148,-82.880743
HAMEASS,7932,39.912773,-82.880919
HAMHOTS,7933,39.906624,-82.881461
KENKINN1,7934,39.997915,-83.035253
HUDADAE,7936,40.015167,-83.006609
HUDDAYE,7937,40.015348,-83.004541
KENKINS1,7938,39.997603,-83.034886
SCHKARE,7940,40.105229,-82.97427
SCHSKYE,7941,40.106269,-82.969207
SCHSHAE,7942,40.107122,-82.963184
SHAHEAS,7944,40.101348,-82.962608
SHAMEAS,7945,40.097849,-82.962864
SHASKYS,7946,40.095294,-82.965297
FISMTHE,7947,40.024077,-83.05196
FISSTAE,7948,40.023745,-83.047148
GATAMAS,7949,39.848474,-82.928165
GATAMAN,7950,39.848742,-82.927741
BRIHIGE,7952,40.099531,-83.113421
RINBLAW,7954,40.084161,-83.130817
BLARINN1,7955,40.084465,-83.130428
WOEEMEE,7956,40.08435,-83.142471
EMEWOES,7957,40.084098,-83.143464
KENKINN2,7958,39.991515,-83.035203
CHAMTVN,7959,39.972981,-82.968016
CHAMTVS,7960,39.972722,-82.96824
LONCHAW,7961,39.968723,-82.968837
FREFAIE1,7963,39.934071,-82.954677
BREDELN,7964,40.010365,-82.94785
OHILONS1,7965,39.968115,-82.9701
GEOBOLE,7966,39.919452,-83.129506
AMAZONN,7968,39.845814,-82.928528
EDG3RDS,7969,39.984526,-83.029302
3RDEDGW1,7970,39.984552,-83.029869
BOBEDGS,7971,39.983857,-83.029478
BROBELE,7973,39.961205,-83.008391
MOURIDS,7974,40.023294,-83.072727
RENHILE,7975,39.981176,-83.149795
WALSPRS,7976,39.966138,-83.002282
WHISEYW1,7977,39.943084,-82.955078
WHISEYE,7978,39.942968,-82.95548
298HAMN,7979,40.01134,-82.867034
TAYBRON1,7980,39.979754,-82.843464
4015TH,7981,39.986436,-82.89475
3995TH,7982,39.986222,-82.894336
SOUTER2A,7983,39.95737,-82.999123
SOUTR10L,7984,39.956511,-82.998953
DEMBRIS1,7985,39.933014,-83.090195
DEMBRGN,7986,39.933015,-83.089983
152LEOW,7989,39.97925,-82.963454
EASTER9,7997,40.060727,-82.909145
EASTER8,7998,40.060727,-82.909145
EASTER7,7999,40.060727,-82.909145
EASTER6,8000,40.060727,-82.909145
EASTER5,8001,40.060727,-82.909145
EASTER4,8002,40.060727,-82.909145
EASTER3,8003,40.060727,-82.909145
EASTER2,8004,40.060727,-82.909145
EASTER1,8005,40.060727,-82.909145
BROOLEW,8009,40.029772,-83.032682
NEIVINS,8010,39.971021,-83.00958
BROLIME,8011,39.986901,-82.775611
EDG5TH,8012,39.987623,-83.029298
CLATAYW,8013,39.992596,-82.84046
GREGROS,8014,39.855669,-82.902769
GREGRON,8015,39.855669,-82.902557
GRE592N,8016,39.847547,-82.904899
GRE590S,8017,39.847431,-82.905406
GRESALN,8018,39.846502,-82.907351
GRESALS,8019,39.846662,-82.907398
COMGREN,8020,39.846473,-82.912315
COMGRES,8021,39.84667,-82.911867
COMROHN,8022,39.841306,-82.912736
COMROHS,8023,39.841038,-82.912972
KIN1218W,8024,39.998261,-83.042533
KIN1197E,8025,39.998109,-83.042757
KINSTAE,8026,39.991666,-83.048413
KINSTAW,8027,39.991844,-83.048744
KINKENE1,8028,39.99115,-83.034753
NORTRES1,8029,39.993897,-83.048879
SOUTER2L,8033,39.95737,-82.999123
8860SMIT,8036,40.089342,-82.750321
8095INNO,8037,40.089077,-82.74392
2570BEEC,8038,40.089899,-82.754579
400CREEK,8039,39.855058,-82.94592
2315CREE,8040,39.847203,-82.948316
GRATOWS,8045,39.959332,-82.9904
POLAFRE1,8049,40.145553,-82.941747
POLAFRW1,8050,40.145901,-82.941771
CLEALTN,8051,40.144318,-82.946648
NORTRA1,8052,40.08215,-82.9518
HERHUB,8053,39.997651,-83.018379
CLEWESS,8054,40.143693,-82.946896
CLELEHN,8055,40.052006,-82.953587
CLENORN,8056,40.040844,-82.960927
CLE24THN,8057,40.006277,-82.971847
CLE4THN1,8058,39.985474,-82.989159
CLEFORS,8059,39.976763,-82.989994
CLEFORN,8060,39.976834,-82.989911
NORTRA2,8062,40.08239,-82.9516
NORTRA4,8064,40.08279,-82.9516
NORTRA5,8065,40.08295,-82.9516
NORTRA6,8066,40.08312,-82.9519
5415CENW,8067,39.856928,-82.922087
